date,t_years,gold,silver,gas,oil,commodity_topics,label,IN,price_gold,price_silver,price_oil,price_gas,log_price_gold,dev_gold,log_price_silver,dev_silver,log_price_oil,dev_oil,log_price_gas,dev_gas,obs_id
1993-02-15,23.936507936507937,0,1,1,1,"gas,oil,silver",0,0,,1.8993006285896488,45.1981,2.1410444374252147,,,0.641485728194588,0.0,3.811055050556443,0.0,0.7612937648453139,0.0,2026
1993-02-18,23.9484126984127,1,1,0,1,"gold,oil,silver",0,0,160.24448729858608,1.8014724788029093,45.542,,5.076700694576216,0.0,0.5886043742660658,0.0,3.818634977106473,0.0,,,2027
1993-02-23,23.96031746031746,1,1,0,1,"gold,oil,silver",0,0,164.16837508583467,1.901849919351697,42.5256,,5.100892578504107,0.0,0.6428270542547426,0.0,3.7501062475298323,0.0,,,2028
1993-02-26,23.97222222222222,1,1,1,1,"gas,gold,oil,silver",0,0,165.64327347483913,1.9286154024472777,43.7993,2.1188671720804044,5.109836521068657,0.0,0.6568023373980842,0.0,3.7796178355195313,0.0,0.7508815930743269,0.0,2029
1993-03-03,23.984126984126984,1,1,1,1,"gas,gold,oil,silver",0,0,167.68070177943005,1.9144864138614808,43.1631,2.197906818351804,5.122061586354299,0.0,0.6494493954678703,0.0,3.764985963575184,0.0,0.7875054612483015,0.0,2030
1993-03-08,23.996031746031747,1,0,1,1,"gas,gold,oil",0,0,165.76179026437754,,43.3506,2.047774769753936,5.11055175935291,0.0,,,3.7693205439612174,0.0,0.7167537254234041,0.0,2031
1993-03-11,24.00793650793651,1,1,1,1,"gas,gold,oil,silver",0,0,164.62160348722884,1.7955281095890026,43.8497,2.1229189090186726,5.103649528034229,0.0,0.5852991901387311,0.0,3.780767877289658,0.0,0.7527919855802528,0.0,2032
1993-03-16,24.01984126984127,1,1,1,1,"gas,gold,oil,silver",0,0,155.54964487852655,1.6079562400037102,44.9693,2.090614245139743,5.046964940335746,0.0,0.47496395645842804,0.0,3.8059800347286212,0.0,0.737457919993448,0.0,2033
1993-03-18,24.02777777777778,1,1,0,1,"gold,oil,silver",0,0,153.79235528158594,1.6040138973372702,46.0093,,5.0356033502548145,0.0,0.47250917358214445,0.0,3.8288435499677473,0.0,,,2034
1993-03-23,24.03968253968254,1,1,1,1,"gas,gold,oil,silver",0,0,154.4757662554193,1.6061486286080486,44.0343,2.1486141109301222,5.040037231319394,0.0,0.4738391570756246,0.0,3.784968875685064,0.0,0.7648230347285632,0.0,2035
1993-03-26,24.0515873015873,1,1,1,1,"gas,gold,oil,silver",0,0,153.5815602193084,1.6407168465297393,41.6549,2.167321118875144,5.034231762851371,0.0,0.49513324787757984,0.0,3.729419008751803,0.0,0.7734918974895459,0.0,2036
1993-03-31,24.063492063492063,1,1,1,1,"gas,gold,oil,silver",0,0,158.96112059743825,1.6723301794987515,42.7413,2.114057773217641,5.068659647774817,0.0,0.5142179709435005,0.0,3.7551656659001194,0.0,0.7486092159382148,0.0,2037
1993-04-05,24.075396825396822,0,1,1,0,"gas,silver",0,0,,1.7303456281299112,,2.1223984137587664,,,0.5483211736015043,0.0,,,0.7525467764602082,0.0,2038
1993-04-08,24.08730158730159,1,1,1,0,"gas,gold,silver",0,0,165.8929294666573,1.7317037910874968,,1.9505712612797133,5.111342577039573,0.0,0.5491057742023624,0.0,,,0.6681222841752811,0.0,2039
1993-04-13,24.099206349206348,1,1,1,1,"gas,gold,oil,silver",0,0,173.60320075549512,1.8202221391160749,43.4618,2.028079254131576,5.1567722395879345,0.0,0.5989585481000463,0.0,3.7718823913659127,0.0,0.7070891649118721,0.0,2040
1993-04-15,24.107142857142858,1,1,1,1,"gas,gold,oil,silver",0,0,178.48073927185845,1.8948899118384115,43.5748,2.0882174500535107,5.184480692158832,0.0,0.6391607428301975,0.0,3.7744790016078293,0.0,0.7363108073438472,0.0,2041
1993-04-20,24.11904761904762,0,1,1,1,"gas,oil,silver",0,0,,1.885911479253406,44.0603,2.0792618380702503,,,0.6344112474010584,0.0,3.785559150247975,0.0,0.7320129451833008,0.0,2042
1993-04-23,24.13095238095238,1,1,1,1,"gas,gold,oil,silver",0,0,178.13637165460128,1.9194148052675344,44.7459,2.1076563331021148,5.1825493898531105,0.0,0.652020350658947,0.0,3.8009998204117537,0.0,0.7455765875506009,0.0,2043
1993-04-28,24.142857142857142,1,1,1,1,"gas,gold,oil,silver",0,0,181.53752312928555,1.9336259831897007,44.0646,2.2068591670764914,5.2014623713416706,0.0,0.6593969880442507,0.0,3.785656739011274,0.0,0.7915703133112509,0.0,2044
1993-05-03,24.154761904761905,1,0,1,1,"gas,gold,oil",0,0,179.92973904204467,,41.2161,2.1927716124846843,5.19256643603294,0.0,,,3.718828956721181,0.0,0.7851663201385685,0.0,2045
1993-05-06,24.166666666666668,1,1,0,1,"gold,oil,silver",0,0,175.78723970375987,1.826984878543204,42.1587,,5.16927439845153,0.0,0.6026670007021784,0.0,3.7414410688430904,0.0,,,2046
1993-05-11,24.178571428571427,1,1,0,0,"gold,silver",0,0,173.91710142176387,1.7802843715091845,,,5.158578757075806,0.0,0.5767731108186626,0.0,,,,,2047
1993-05-14,24.19047619047619,1,0,1,0,"gas,gold",0,0,171.29068455175147,,,2.258548784885981,5.143362022950921,0.0,,,,,0.8147224764486288,0.0,2048
1993-05-18,24.1984126984127,1,1,1,1,"gas,gold,oil,silver",0,0,168.90697154445672,1.736499732455299,42.1555,2.308339263203317,5.129348099128031,0.0,0.551871439130744,0.0,3.7413651622935045,0.0,0.8365283322987368,0.0,2049
1993-05-21,24.21031746031746,1,1,1,1,"gas,gold,oil,silver",0,0,173.41731428994194,1.8061509871398056,40.5226,2.647701845700181,5.155700911091358,0.0,0.5911980545676969,0.0,3.7018598431659706,0.0,0.9736920357006775,0.0,2050
1993-05-26,24.22222222222222,1,1,1,1,"gas,gold,oil,silver",0,0,171.56784392948373,1.835208139613386,39.2223,2.46040088534671,5.144978779805897,0.0,0.6071579026563384,0.0,3.669245462597944,0.0,0.9003242981905377,0.0,2051
1993-05-31,24.234126984126984,0,1,1,1,"gas,oil,silver",0,0,,1.8690051188985657,42.6236,2.551175657889167,,,0.6254062673132095,0.0,3.752408090489506,0.0,0.9365542952324615,0.0,2052
1993-06-03,24.246031746031747,0,1,1,0,"gas,silver",0,0,,1.8193696033818376,,2.676858624673888,,,0.5984900693199265,0.0,,,0.984643952039397,0.0,2053
1993-06-08,24.25793650793651,1,1,1,1,"gas,gold,oil,silver",0,0,174.02447553137426,1.7961714263077104,43.0819,2.9142642500124283,5.159195953295695,0.0,0.5856574142714337,0.0,3.763102955308207,0.0,1.0696173865759204,0.0,2054
1993-06-11,24.26984126984127,0,1,1,1,"gas,oil,silver",0,0,,1.872428234690794,42.509,2.9606342039504128,,,0.6272361097419598,0.0,3.749715818217273,0.0,1.085403503477338,0.0,2055
1993-06-16,24.28174603174603,1,1,1,1,"gas,gold,oil,silver",0,0,173.47144322731123,1.8712828646804969,44.0048,2.83693840031097,5.156012993490315,0.0,0.6266242195529835,0.0,3.7842987188773716,0.0,1.0427254426234025,0.0,2056
1993-06-18,24.28968253968254,1,1,1,1,"gas,gold,oil,silver",0,0,170.07653797931627,1.8462894373574228,42.1785,2.7406226121565647,5.136248559137856,0.0,0.6131779154247103,0.0,3.741910612540623,0.0,1.0081851253010652,0.0,2057
1993-06-23,24.3015873015873,1,1,1,1,"gas,gold,oil,silver",0,0,171.45764767623987,1.906275627016429,42.4612,2.7057122251477894,5.144336283783116,0.0,0.6451514049639688,0.0,3.748590717769297,0.0,0.9953651771413218,0.0,2058
1993-06-28,24.313492063492063,1,1,1,1,"gas,gold,oil,silver",0,0,169.00608955957483,1.8097024914957471,43.5192,2.440382608585512,5.129934747170797,0.0,0.5931624624282479,0.0,3.7732022200257886,0.0,0.8921548338095506,0.0,2059
1993-07-01,24.325396825396822,1,1,0,0,"gold,silver",0,0,169.61526240108594,1.8276496848480384,,,5.133532709881335,0.0,0.6030308161812015,0.0,,,,,2060
1993-07-06,24.33730158730159,1,1,1,0,"gas,gold,silver",0,0,169.22511645040797,1.785740576171421,,2.5219759611087387,5.131229878533941,0.0,0.5798332178005606,0.0,,,0.9250427058195607,0.0,2061
1993-07-09,24.349206349206348,1,1,1,1,"gas,gold,oil,silver",0,0,171.59711720549248,1.8133171538632296,45.1925,2.663129041348149,5.145149387410957,0.0,0.5951578496580403,0.0,3.8109311438668723,0.0,0.9795017627919015,0.0,2062
1993-07-14,24.36111111111111,1,1,1,1,"gas,gold,oil,silver",0,0,168.4588079012993,1.78971957992655,46.2663,2.4811015923146504,5.126691256412573,0.0,0.5820589483214096,0.0,3.8344138343011447,0.0,0.9087026520029728,0.0,2063
1993-07-19,24.373015873015877,0,1,1,0,"gas,silver",0,0,,1.8094105323375709,,2.624430231702854,,,0.5930011194931768,0.0,,,0.9648638178944415,0.0,2064
1993-07-21,24.38095238095238,1,1,1,0,"gas,gold,silver",0,0,165.62919930717462,1.7387691868916846,,2.5976125843476074,5.109751550726541,0.0,0.5531774990712297,0.0,,,0.9545927864004029,0.0,2065
1993-07-26,24.392857142857142,0,1,1,1,"gas,oil,silver",0,0,,1.8136500111762888,52.2116,2.6094847971358943,,,0.5953413954685468,0.0,3.9553046924231143,0.0,0.9591528061161262,0.0,2066
1993-07-29,24.404761904761905,1,1,1,1,"gas,gold,oil,silver",0,0,169.0932591847078,1.804488365344064,51.7512,2.83972714581244,5.13045039221648,0.0,0.5902770975011252,0.0,3.9464476202824286,0.0,1.0437079721394211,0.0,2067
1993-08-03,24.416666666666668,0,1,1,0,"gas,silver",0,0,,1.797245002597352,,2.931254025326428,,,0.5862549382950608,0.0,,,1.0754303264571994,0.0,2068
1993-08-06,24.428571428571427,0,1,1,1,"gas,oil,silver",0,0,,1.787563340454774,51.1832,2.8304214235787786,,,0.5808534301776671,0.0,3.9354113532006756,0.0,1.0404256134940806,0.0,2069
1993-08-11,24.44047619047619,1,1,0,0,"gold,silver",0,0,169.24898338360362,1.8167493627077471,,,5.131370905178207,0.0,0.5970488397275628,0.0,,,,,2070
1993-08-16,24.452380952380956,1,1,1,1,"gas,gold,oil,silver",0,0,172.4022626507316,1.8843388253372584,53.5294,2.761624952919034,5.1498304825676655,0.0,0.6335770035815211,0.0,3.9802310356744357,0.0,1.0158192575407716,0.0,2071
1993-08-18,24.46031746031746,1,1,1,1,"gas,gold,oil,silver",0,0,172.91398215722046,1.9586451002490377,52.5619,2.690013769494904,5.15279425788238,0.0,0.6722529588182857,0.0,3.9619915226858513,0.0,0.9895463123719865,0.0,2072
1993-08-23,24.47222222222222,1,1,1,1,"gas,gold,oil,silver",0,0,173.3931519083747,1.9236646235531176,54.5126,2.3381744300549574,5.1555615705352835,0.0,0.6542320249668188,0.0,3.998431867608844,0.0,0.8493704667917377,0.0,2073
1993-08-26,24.484126984126984,1,1,1,0,"gas,gold,silver",0,0,170.35663325987278,1.904018490852212,,2.040773008542486,5.13789408235605,0.0,0.6439666479040606,0.0,,,0.7133286618380121,0.0,2074
1993-08-31,24.496031746031747,1,1,1,1,"gas,gold,oil,silver",0,0,171.63355435828046,1.962175528353656,55.8575,1.973482975372793,5.145361706157174,0.0,0.6740538211341961,0.0,4.022803804771504,0.0,0.6797999894672861,0.0,2075
1993-09-03,24.50793650793651,1,1,1,1,"gas,gold,oil,silver",0,0,168.35863597430426,1.8454856691915915,55.683,1.8892902084113536,5.1260964420300645,0.0,0.6127424781863448,0.0,4.019674893885071,0.0,0.6362012074294702,0.0,2076
1993-09-08,24.51984126984127,0,0,1,0,gas,0,0,,,,2.0476000015505664,,,,,,,0.7166683763585515,0.0,2077
1993-09-13,24.53174603174603,1,1,1,1,"gas,gold,oil,silver",0,0,170.65025882889324,1.870727316591472,57.1394,1.90975500930326,5.13961619207523,0.0,0.6263272946029196,0.0,4.04549389622247,0.0,0.6469749664510824,0.0,2078
1993-09-16,24.543650793650794,1,1,1,1,"gas,gold,oil,silver",0,0,169.33946077148488,1.8613738550074688,55.2423,1.9340044147926536,5.131905343914062,0.0,0.6213148467953957,0.0,4.01172896416961,0.0,0.6595926797547917,0.0,2079
1993-09-20,24.5515873015873,1,1,0,0,"gold,silver",0,0,169.19738794510303,1.847215333154483,,,5.131066009376265,0.0,0.6136792797786146,0.0,,,,,2080
1993-09-23,24.563492063492063,1,1,1,0,"gas,gold,silver",0,0,171.95890489680752,1.853172673810298,,1.979636608016185,5.147255523247763,0.0,0.6168991290438595,0.0,,,0.6829132965575558,0.0,2081
1993-09-28,24.575396825396822,0,0,1,1,"gas,oil",0,0,,,59.8009,1.9050335331110693,,,,,4.091020711010557,0.0,0.6444996111067148,0.0,2082
1993-10-01,24.58730158730159,0,1,1,1,"gas,oil,silver",0,0,,1.865505868710064,61.0802,2.041276178597196,,,0.6235322595921459,0.0,4.112187754739308,0.0,0.7135751900076597,0.0,2083
1993-10-06,24.599206349206348,1,1,1,1,"gas,gold,oil,silver",0,0,176.98632201257956,1.8150246712181344,61.9465,2.1801810934533714,5.176072452822739,0.0,0.5960990605820805,0.0,4.1262711093039846,0.0,0.7794079437422985,0.0,2084
1993-10-11,24.61111111111111,1,0,1,1,"gas,gold,oil",0,0,176.28900339484915,,64.5002,2.2000936451194777,5.172124713067362,0.0,,,4.166668324572114,0.0,0.7884999254217642,0.0,2085
1993-10-14,24.623015873015877,0,1,1,1,"gas,oil,silver",0,0,,1.855126348700605,63.5039,2.1765021295185294,,,0.6179528062469117,0.0,4.151101321335514,0.0,0.7777190604239471,0.0,2086
1993-10-19,24.63492063492064,1,1,1,1,"gas,gold,oil,silver",0,0,180.28047401818955,1.888834140116884,61.3599,3.892043100342266,5.194513827163286,0.0,0.6359597816559311,0.0,4.116756527331467,0.0,1.358934238348327,0.0,2087
1993-10-21,24.642857142857142,1,0,1,1,"gas,gold,oil",0,0,178.77939360178618,,59.322,3.900940630310144,5.186152607785659,0.0,,,4.082980232143051,0.0,1.361217711313641,0.0,2088
1993-10-26,24.654761904761905,0,1,1,1,"gas,oil,silver",0,0,,2.030765541598192,58.8668,3.889219991732102,,,0.7084128360518296,0.0,4.075277264504847,0.0,1.35820862126004,0.0,2089
1993-10-29,24.666666666666668,1,1,1,0,"gas,gold,silver",0,0,195.45836314403653,2.119404209023449,,4.076224205666325,5.275347380497422,0.0,0.7511350157071074,0.0,,,1.4051711201446269,0.0,2090
1993-11-03,24.678571428571427,1,1,1,1,"gas,gold,oil,silver",0,0,193.2797491277716,2.056893375673384,54.5041,4.258696521583626,5.264138616772572,0.0,0.7211967744578204,0.0,3.9982759281974105,0.0,1.4489631326106738,0.0,2091
1993-11-08,24.69047619047619,1,1,1,1,"gas,gold,oil,silver",0,0,188.17740077931035,1.9306919455996456,53.5619,4.191440529875948,5.237385139065916,0.0,0.6578784596995704,0.0,3.9808379944282795,0.0,1.4330444767274235,0.0,2092
1993-11-11,24.702380952380956,1,1,1,1,"gas,gold,oil,silver",0,0,183.9054111715764,1.9010105391032,50.8388,4.165745428184971,5.214421555710152,0.0,0.6423856074694619,0.0,3.928659842580846,0.0,1.4268952339589418,0.0,2093
1993-11-16,24.714285714285715,0,0,1,1,"gas,oil",0,0,,,45.8102,3.8319786141136665,,,,,3.8245067737481033,0.0,1.343381279225,0.0,2094
1993-11-18,24.72222222222222,1,1,1,1,"gas,gold,oil,silver",0,0,180.6021474444236,1.915597988688588,47.4962,3.970955053938756,5.196296531523618,0.0,0.650029839521571,0.0,3.860649707840425,0.0,1.3790066335100792,0.0,2095
1993-11-23,24.734126984126984,0,1,1,1,"gas,oil,silver",0,0,,1.993584122491218,50.7256,4.052820106101972,,,0.6899340853393234,0.0,3.9264307141288617,0.0,1.399412961292736,0.0,2096
1993-11-26,24.746031746031747,1,1,1,1,"gas,gold,oil,silver",0,0,185.8420008631342,2.0731118219366107,49.4069,6.319251119347903,5.224896854994456,0.0,0.7290507740811221,0.0,3.9000900905534372,0.0,1.8436007073637581,0.0,2097
1993-12-01,24.75793650793651,0,1,1,1,"gas,oil,silver",0,0,,1.9293798402831608,48.9147,6.2098726078363295,,,0.6571986250022889,0.0,3.890077964802575,0.0,1.8261403816989539,0.0,2098
1993-12-06,24.76984126984127,1,0,0,1,"gold,oil",0,0,183.5687261492517,,51.7459,,5.212589126799703,0.0,,,3.9463452019537097,0.0,,,2099
1993-12-09,24.78174603174603,0,1,0,0,silver,0,0,,2.0939359049561155,,,,,0.7390455030764043,0.0,,,,,2100
1993-12-14,24.793650793650794,1,1,1,1,"gas,gold,oil,silver",0,0,194.5571671186982,2.135403137277388,51.9138,5.896277970221946,5.270726038221028,0.0,0.7586554519364975,0.0,3.949584650781536,0.0,1.77432129933575,0.0,2101
1993-12-17,24.80555555555556,0,1,1,1,"gas,oil,silver",0,0,,2.162518265839388,50.7963,5.700654231872495,,,0.7712734064191558,0.0,3.9278235172861953,0.0,1.740580945775559,0.0,2102
1993-12-21,24.813492063492063,0,1,1,1,"gas,oil,silver",0,0,,2.21012587371656,49.8505,5.246870803635977,,,0.7930494703405381,0.0,3.909028526447817,0.0,1.6576318614999541,0.0,2103
1993-12-24,24.825396825396822,1,1,1,1,"gas,gold,oil,silver",0,0,197.1157521641128,2.2323987135290126,50.4099,4.687476329110393,5.2837911306208385,0.0,0.8030766636593597,0.0,3.920187584359186,0.0,1.5448943414939962,0.0,2104
1993-12-29,24.83730158730159,1,0,0,1,"gold,oil",0,0,199.31080921285653,,50.6811,,5.294865461637934,0.0,,,3.925553060031915,0.0,,,2105
1994-01-03,24.849206349206348,1,1,1,0,"gas,gold,silver",0,0,198.9200033374905,2.1948049749853467,,4.979512598808986,5.292902750624592,0.0,0.7860931929147792,0.0,,,1.6053320145217085,0.0,2106
1994-01-06,24.86111111111111,1,0,1,0,"gas,gold",0,0,197.4003063377536,,,5.084691423092383,5.285233678861164,0.0,,,,,1.626234343901546,0.0,2107
1994-01-11,24.873015873015877,1,0,1,1,"gas,gold,oil",0,0,198.4347443769093,,52.3813,5.011387585358696,5.290460302386039,0.0,,,3.958549657404655,0.0,1.61171283989501,0.0,2108
1994-01-14,24.88492063492064,1,1,1,1,"gas,gold,oil,silver",0,0,197.175342989791,2.149925325081974,53.9868,5.017574217149238,5.284093398802212,0.0,0.7654331090163713,0.0,3.988739572238417,0.0,1.6129465932380016,0.0,2109
1994-01-19,24.896825396825395,1,1,1,1,"gas,gold,oil,silver",0,0,196.74928628423592,2.216870963286783,52.5783,5.153630392205423,5.281930259764813,0.0,0.7960967256415971,0.0,3.9623034870940037,0.0,1.6397013968541516,0.0,2110
1994-01-21,24.904761904761905,1,1,1,1,"gas,gold,oil,silver",0,0,197.5458803626321,2.207225309900644,55.1224,5.4290407407116446,5.285970862995981,0.0,0.7917362108272147,0.0,4.009556167121802,0.0,1.6917624591706488,0.0,2111
1994-01-26,24.916666666666668,1,1,1,1,"gas,gold,oil,silver",0,0,197.6445785758416,2.201454479788276,55.0651,5.702022531904237,5.286470359950066,0.0,0.7891182690924635,0.0,4.008516121650852,0.0,1.7408209420618093,0.0,2112
1994-01-31,24.928571428571427,1,1,1,0,"gas,gold,silver",0,0,203.81392733760325,2.31177649302304,,6.300783311531826,5.317207456714728,0.0,0.8380162735691478,0.0,,,1.840673960832293,0.0,2113
1994-02-03,24.94047619047619,1,1,0,1,"gold,oil,silver",0,0,207.98613253196973,2.354594666907172,53.7159,,5.337471406959364,0.0,0.8563685966917446,0.0,3.9837090470744823,0.0,,,2114
1994-02-08,24.952380952380956,1,1,0,1,"gold,oil,silver",0,0,207.2435367829719,2.358527446317716,51.5882,,5.3338946079222325,0.0,0.8580374608666306,0.0,3.9432929641652197,0.0,,,2115
1994-02-11,24.964285714285715,1,1,1,1,"gas,gold,oil,silver",0,0,205.3980471054348,2.353353526261017,51.086,6.857895891306828,5.324949789686039,0.0,0.8558413433643997,0.0,3.933510487069569,0.0,1.925400673305325,0.0,2116
1994-02-16,24.976190476190474,1,1,1,1,"gas,gold,oil,silver",0,0,210.29196034030332,2.4292605339156164,52.9832,7.710747889107936,5.348496852497639,0.0,0.8875869040110668,0.0,3.9699748821709084,0.0,2.0426151853491334,0.0,2117
1994-02-21,24.98809523809524,1,1,1,0,"gas,gold,silver",0,0,216.27749603603385,2.565643696314009,,7.270906781311699,5.37656228702878,0.0,0.9422094008677715,0.0,,,1.9838810129711977,0.0,2118
1994-02-23,24.996031746031747,1,1,1,1,"gas,gold,oil,silver",0,0,213.91025990896048,2.4980614887364734,49.9097,6.854701955222981,5.365556580851826,0.0,0.915515026587176,0.0,3.910215372643978,0.0,1.9249348336187315,0.0,2119
1994-02-28,25.00793650793651,1,1,1,1,"gas,gold,oil,silver",0,0,222.5430296315576,2.658460432867648,48.1241,6.551248599128811,5.4051204745110555,0.0,0.9777471705969003,0.0,3.8737830911343756,0.0,1.87965565730156,0.0,2120
1994-03-03,25.01984126984127,1,1,1,1,"gas,gold,oil,silver",0,0,222.65297736099143,2.678718901300462,47.6571,6.311011756444021,5.405614404060927,0.0,0.9853386583310597,0.0,3.8640316221482984,0.0,1.8422960054499984,0.0,2121
1994-03-08,25.03174603174603,1,1,1,1,"gas,gold,oil,silver",0,0,223.34760433578148,2.7240930643393937,42.2775,6.376562110653808,5.408729321686345,0.0,1.002135552292287,0.0,3.7442550296417028,0.0,1.8526290979931392,0.0,2122
1994-03-11,25.043650793650794,1,1,1,1,"gas,gold,oil,silver",0,0,228.1024151618716,2.773168595274907,41.8209,6.235885966193291,5.42979471740558,0.0,1.0199905636584925,0.0,3.7333962145723616,0.0,1.830320664657789,0.0,2123
1994-03-16,25.05555555555556,1,1,1,1,"gas,gold,oil,silver",0,0,235.19763439867108,2.916996165230056,40.8248,6.341904428506912,5.460426158145112,0.0,1.070554376256697,0.0,3.7092897398855578,0.0,1.8471791063884344,0.0,2124
1994-03-21,25.06746031746032,0,0,1,0,gas,0,0,,,,5.70650666819726,,,,,,,1.741607044537473,0.0,2125
1994-03-23,25.075396825396822,1,1,1,1,"gas,gold,oil,silver",0,0,232.927388892644,2.867267382279272,40.0973,5.602703990017253,5.450726769343331,0.0,1.053359444596293,0.0,3.691309000374822,0.0,1.72324933656419,0.0,2126
1994-03-28,25.08730158730159,1,1,1,1,"gas,gold,oil,silver",0,0,231.76493628797388,2.868692290341839,43.0835,5.585637927072675,5.445723652371197,0.0,1.053856277967936,0.0,3.7631400931848997,0.0,1.7201986474975213,0.0,2127
1994-03-31,25.099206349206348,1,1,0,0,"gold,silver",0,0,239.755305739496,2.9255628923462504,,,5.479618843818972,0.0,1.0734869039970445,0.0,,,,,2128
1994-04-05,25.11111111111111,1,1,1,0,"gas,gold,silver",0,0,245.58571240111308,3.004479583517447,,5.555280521182415,5.5036460203182305,0.0,1.100104369467525,0.0,,,1.7147489206792896,0.0,2129
1994-04-08,25.123015873015877,1,1,1,1,"gas,gold,oil,silver",0,0,244.6943339344344,2.888067463318708,36.7744,5.384455584335785,5.500009815029068,0.0,1.060587580632641,0.0,3.604801950922724,0.0,1.6835162069526628,0.0,2130
1994-04-13,25.13492063492064,1,1,1,1,"gas,gold,oil,silver",0,0,242.78821652448207,2.9150291970401483,37.5465,5.737964956007775,5.492189526395134,0.0,1.0698798358895667,0.0,3.625580164811316,0.0,1.7471046101873993,0.0,2131
1994-04-18,25.146825396825395,1,1,1,0,"gas,gold,silver",0,0,247.4317225793465,2.961751890388612,,5.493051831616998,5.511134675583791,0.0,1.0857809481199752,0.0,,,1.7034839902557062,0.0,2132
1994-04-21,25.15873015873016,1,1,1,1,"gas,gold,oil,silver",0,0,249.48142713955824,3.0714527703085404,44.0498,4.93863575914439,5.519384472098343,0.0,1.1221506647523731,0.0,3.7853208120767623,0.0,1.5970891309435316,0.0,2133
1994-04-25,25.166666666666668,1,1,1,1,"gas,gold,oil,silver",0,0,250.2111807885101,3.079939287595004,43.2982,5.029603181726702,5.522305284438476,0.0,1.1249098849713988,0.0,3.7681110637055704,0.0,1.6153410906868606,0.0,2134
1994-04-28,25.178571428571427,1,1,0,1,"gold,oil,silver",0,0,250.4074042775508,3.0879031430944144,43.3094,,5.523089208587291,0.0,1.127492266092386,0.0,3.7683697015170887,0.0,,,2135
1994-05-03,25.19047619047619,1,1,1,1,"gas,gold,oil,silver",0,0,250.8759411781092,3.085641483373992,44.9753,5.461324430942288,5.524958558691365,0.0,1.1267595720054573,0.0,3.806113450186779,0.0,1.6976913301111738,0.0,2136
1994-05-06,25.202380952380956,1,1,1,1,"gas,gold,oil,silver",0,0,253.0761271198309,3.2760008252224653,44.1645,5.651778712698575,5.533690341173726,0.0,1.1866234178902006,0.0,3.787921298951079,0.0,1.73197031202089,0.0,2137
1994-05-11,25.214285714285715,1,1,1,1,"gas,gold,oil,silver",0,0,259.90073134724736,3.48048752487931,46.0563,5.428496765552699,5.560299755599805,0.0,1.2471723773303487,0.0,3.8298645611615694,0.0,1.6916622568625128,0.0,2138
1994-05-16,25.226190476190474,1,1,1,1,"gas,gold,oil,silver",0,0,261.14405520403113,3.458239599756961,45.1322,5.156211359646016,5.5650721907098655,0.0,1.2407596733966066,0.0,3.8095959607119183,0.0,1.6402020771859416,0.0,2139
1994-05-19,25.23809523809524,1,1,1,1,"gas,gold,oil,silver",0,0,262.7223278655052,3.533755097956223,44.8679,5.441735208398499,5.571097686857821,0.0,1.2623610726722978,0.0,3.803722617020575,0.0,1.6940979821391329,0.0,2140
1994-05-24,25.25,1,1,0,0,"gold,silver",0,0,265.57155852157155,3.689142733867692,,,5.5818843279887655,0.0,1.3053941096165584,0.0,,,,,2141
1994-05-26,25.25793650793651,1,0,1,1,"gas,gold,oil",0,0,276.1958672215853,,48.3689,5.679267979157256,5.621110277871157,0.0,,,3.878857045207686,0.0,1.7368223475187838,0.0,2142
1994-05-31,25.26984126984127,1,1,1,1,"gas,gold,oil,silver",0,0,275.89384959884063,3.7983169438271775,40.8028,6.363176077282328,5.620016188835733,0.0,1.3345580590997839,0.0,3.7087507065063408,0.0,1.8505276359222194,0.0,2143
1994-06-03,25.28174603174603,1,0,1,1,"gas,gold,oil",0,0,281.0328147828302,,43.62,5.6916993234870255,5.638471441102242,0.0,,,3.775515760773483,0.0,1.739008854427398,0.0,2144
1994-06-08,25.293650793650794,1,0,1,1,"gas,gold,oil",0,0,277.6198935870075,,44.9721,5.220579798114047,5.6262528888424,0.0,,,3.80604229749084,0.0,1.6526084681621023,0.0,2145
1994-06-13,25.30555555555556,1,1,1,0,"gas,gold,silver",0,0,276.3039368117798,3.817083435349933,,5.0648458525385935,5.621501480151353,0.0,1.3394866324054937,0.0,,,1.622323703385325,0.0,2146
1994-06-16,25.31746031746032,1,1,0,1,"gold,oil,silver",0,0,278.8138836819548,3.981412658195588,46.6681,,5.630544475644893,0.0,1.3816366955654364,0.0,3.843060847755235,0.0,,,2147
1994-06-21,25.32936507936508,1,1,1,1,"gas,gold,oil,silver",0,0,276.3404357336589,3.917847729815231,45.6204,6.1574404709370425,5.621633568429983,0.0,1.365542454503518,0.0,3.820354984901976,0.0,1.8176611832333087,0.0,2148
1994-06-23,25.33730158730159,1,0,0,0,gold,0,0,273.66211670903107,,,,5.611894194735136,0.0,,,,,,,2149
1994-06-28,25.349206349206348,1,1,0,1,"gold,oil,silver",0,0,278.61834118606095,4.092923533858405,42.6322,,5.6298428925817285,0.0,1.4092595151609182,0.0,3.752609836295168,0.0,,,2150
1994-07-01,25.36111111111111,1,1,1,1,"gas,gold,oil,silver",0,0,274.0040378166645,3.903946684890132,44.807,5.974609469747361,5.613142842836658,0.0,1.3619880119233048,0.0,3.80236437721518,0.0,1.7875187349697312,0.0,2151
