obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,sigma_gold,price_silver,log_price_silver,dev_silver,sigma_silver,var_spike,label,IN
3120,1984-04-17,14.793650793650794,1,1,1,0,"gas,gold,silver",95.18088971661889,4.555779183375886,0.0,0.024043571154091656,0.7639415581502855,-0.26926398730916434,0.0,0.03906535673113748,0.014043571154091654,1,1
3121,1984-02-29,14.658730158730158,0,1,0,1,"oil,silver",,,,,0.7352709803999586,-0.30751616689910244,0.0,0.04991720716839011,0.021278138112260078,1,1
3122,1983-08-03,14.063492063492063,1,1,0,1,"gold,oil,silver",125.86958249592966,4.835246311351298,0.0,0.06319534528065018,1.319096462858383,0.27694700438811926,0.0,0.09779301792097528,0.05319534528065018,1,1
3123,1984-05-29,14.912698412698413,1,0,0,0,gold,93.99195755073977,4.543209220638858,0.0,0.01766012972041363,,,,,0.007660129720413632,1,1
3124,1983-11-25,14.38888888888889,1,1,1,1,"gas,gold,oil,silver",106.56658808697817,4.668770030021545,0.0,0.04574727202859693,0.9035813632488569,-0.10138911960225219,0.0,0.07162090804289539,0.03574727202859693,1,1
3125,1983-09-26,14.214285714285714,0,1,0,0,silver,,,,,1.0033529022769043,0.003347293832944964,0.0,0.08566447919698704,0.045109652797991354,1,1
3126,1983-04-01,13.714285714285714,0,1,1,0,"gas,silver",,,,,1.30587641944908,0.26687440114657623,0.0,0.12588016022915857,0.07192010681943906,1,1
3127,1983-02-22,13.603174603174603,1,0,1,0,"gas,gold",119.26973323886244,4.781387593972519,0.0,0.08787798549087188,,,,,0.07787798549087188,1,1
3128,1983-04-05,13.722222222222221,1,1,1,1,"gas,gold,oil,silver",117.94156957563811,4.770189328739172,0.0,0.08149454405719385,1.4877596847979508,0.39727142121610853,0.0,0.12524181608579077,0.07149454405719385,1,1
3129,1983-12-13,14.436507936507937,1,1,0,1,"gold,oil,silver",109.41441565395542,4.6951426514528025,0.0,0.04319389545512572,0.8131799367603805,-0.20680286949445228,0.0,0.06779084318268858,0.033193895455125716,1,1
3130,1984-02-01,14.579365079365079,1,1,1,1,"gas,gold,oil,silver",98.58106239732354,4.590879178225891,0.0,0.035533765734712085,0.6930073077237275,-0.3667147347919486,0.0,0.056300648602068126,0.025533765734712086,1,1
3131,1983-12-02,14.408730158730158,1,1,0,0,"gold,silver",108.9571549022518,4.690954730663926,0.0,0.044683365122983924,0.8645434133006976,-0.14555375730509199,0.0,0.07002504768447589,0.03468336512298392,1,1
3132,1983-10-11,14.257936507936508,1,1,1,1,"gas,gold,oil,silver",115.98068161058112,4.753423639397581,0.0,0.05276905760564275,0.9512822179958549,-0.04994450126456505,0.0,0.08215358640846412,0.04276905760564275,1,1
3133,1984-01-03,14.496031746031745,1,1,1,0,"gas,gold,silver",99.43186888145443,4.599472674766808,0.0,0.040002174738286704,0.711669898534641,-0.3401411007313588,0.0,0.06300326210743006,0.030002174738286706,1,1
3134,1983-03-16,13.666666666666666,1,1,1,1,"gas,gold,oil,silver",136.80670911027764,4.9185690471896555,0.0,0.08447348339291026,1.4750069710351983,0.38866271590617324,0.0,0.1297102250893654,0.07447348339291027,1,1
3135,1984-02-23,14.642857142857142,1,1,1,1,"gas,gold,oil,silver",95.8461643966278,4.562744451963032,0.0,0.032129263636750484,0.7008356313142138,-0.35548189688217374,0.0,0.05119389545512572,0.022129263636750482,1,1
3136,1983-03-14,13.658730158730158,1,1,1,1,"gas,gold,oil,silver",123.49041633347849,4.816163552518319,0.0,0.08489904615515545,1.6442310169329102,0.4972728080105312,0.0,0.1303485692327332,0.07489904615515545,1,1
3137,1984-03-01,14.662698412698413,1,1,1,1,"gas,gold,oil,silver",93.46841827055466,4.537623606729222,0.0,0.031065356731137472,0.7547248479336975,-0.28140203598036073,0.0,0.04959803509670621,0.021065356731137474,1,1
3138,1983-11-24,14.384920634920634,1,1,1,1,"gas,gold,oil,silver",104.22369350110786,4.6465394883187345,0.0,0.04596005340971952,0.9323502360281379,-0.07004674515806024,0.0,0.07194008011457928,0.03596005340971952,1,1
3139,1983-07-12,14.0,1,1,1,1,"gas,gold,oil,silver",120.23315747508964,4.789432836598975,0.0,0.0665998473786118,1.3266630000560975,0.28266676684760644,0.0,0.1028997710679177,0.056599847378611796,1,1
3140,1982-11-29,13.36111111111111,1,1,1,0,"gas,gold,silver",138.80563920568773,4.933074675530451,0.0,0.1008576497393505,1.5909220118801901,0.46431372985137886,0.0,0.15428647460902575,0.09085764973935051,1,1
3141,1983-10-12,14.261904761904763,1,1,1,1,"gas,gold,oil,silver",108.52943539367735,4.687021430137908,0.0,0.052556276224520145,0.9192216065559601,-0.08422804689708628,0.0,0.08183441433678022,0.04255627622452014,1,1
3142,1982-12-01,13.369047619047619,1,1,1,1,"gas,gold,oil,silver",142.16771014119846,4.957007418034098,0.0,0.1004320869771053,1.523986875005388,0.4213298450261803,0.0,0.15364813046565795,0.09043208697710531,1,1
3143,1983-01-28,13.535714285714286,1,1,1,1,"gas,gold,oil,silver",136.50506287196924,4.916361704574311,0.0,0.09149526896995608,1.3773758549908433,0.32018013456494765,0.0,0.14024290345493412,0.08149526896995608,1,1
3144,1984-01-04,14.5,1,1,1,1,"gas,gold,oil,silver",97.95068856295515,4.5844641741050465,0.0,0.0397893933571641,0.7821783725990138,-0.24567246649450572,0.0,0.06268409003574615,0.0297893933571641,1,1
3145,1983-07-08,13.992063492063492,1,1,0,1,"gold,oil,silver",139.52826949399548,4.938267229433422,0.0,0.067025410140857,1.38232437348561,0.32376641089121966,0.0,0.10353811521128552,0.057025410140857005,1,1
3146,1983-01-19,13.507936507936508,1,1,1,1,"gas,gold,oil,silver",122.22878204715032,4.805894551304856,0.0,0.09298473863781428,1.1240085425035187,0.11690135153471728,0.0,0.14247710795672142,0.08298473863781429,1,1
3147,1984-05-21,14.88888888888889,1,1,1,0,"gas,gold,silver",95.44432722686946,4.558543116523679,0.0,0.018936818007149234,0.7313062287067098,-0.3129229894343659,0.0,0.031405227010723846,0.008936818007149232,1,1
3148,1984-04-16,14.78968253968254,1,1,1,1,"gas,gold,oil,silver",94.16107412040822,4.5450068702829665,0.0,0.024256352535214246,0.7397972613017677,-0.30137910153471825,0.0,0.03938452880282137,0.014256352535214246,1,1
3149,1982-12-17,13.416666666666666,1,1,1,0,"gas,gold,silver",129.99586108044636,4.867502612106027,0.0,0.0978787104036341,1.3001877247313947,0.26250865768182347,0.0,0.14981806560545113,0.08787871040363411,1,1
3150,1982-11-30,13.365079365079366,1,1,0,0,"gold,silver",128.49091836392782,4.855858227627056,0.0,0.10064486835822792,1.3675673501225096,0.31303350464785584,0.0,0.15396730253734187,0.09064486835822792,1,1
3151,1983-01-07,13.476190476190476,1,1,1,1,"gas,gold,oil,silver",135.76645224103868,4.9109361466162795,0.0,0.09468698968679509,1.4253691954567909,0.35443086469509394,0.0,0.14503048453019263,0.0846869896867951,1,1
3152,1983-06-29,13.964285714285714,1,1,1,0,"gas,gold,silver",145.37488714835462,4.979315834558937,0.0,0.06851487980871519,1.71087771274394,0.537006521136662,0.0,0.1057723197130728,0.0585148798087152,1,1
3153,1984-07-12,15.03968253968254,1,1,1,1,"gas,gold,oil,silver",95.41563265220303,4.558242429308814,0.0,0.010851125524490404,0.7052984171310908,-0.34913427901964883,0.0,0.019276688286735604,0.0008511255244904036,1,1
3154,1983-03-11,13.654761904761905,1,1,1,1,"gas,gold,oil,silver",149.8969871720477,5.009948305987605,0.0,0.08511182753627805,1.5076866586097077,0.4105764619274155,0.0,0.13066774130441708,0.07511182753627806,1,1
3155,1983-08-22,14.115079365079366,1,1,1,1,"gas,gold,oil,silver",124.79547157105121,4.826676169788621,0.0,0.06042918732605637,1.2173234439015395,0.19665455018293318,0.0,0.09364378098908456,0.05042918732605637,1,1
3156,1983-02-15,13.583333333333334,1,1,1,1,"gas,gold,oil,silver",128.12241488327317,4.852986173168329,0.0,0.08894189239648487,1.2163674083127476,0.19586888290140475,0.0,0.1364128385947273,0.07894189239648487,1,1
3157,1984-05-18,14.884920634920634,1,0,1,0,"gas,gold",95.27172088340437,4.5567330287801155,0.0,0.019149599388271835,,,,,0.009149599388271836,1,1
3158,1982-12-27,13.44047619047619,1,1,1,1,"gas,gold,oil,silver",138.1903602886829,4.928632157009932,0.0,0.0966020221168985,1.5208210948256327,0.4192503829701809,0.0,0.14790303317534775,0.0866020221168985,1,1
3159,1983-10-17,14.273809523809524,1,1,1,1,"gas,gold,oil,silver",108.32127283294135,4.685101559768314,0.0,0.05191793208115235,0.9218121326725924,-0.08141383684636003,0.0,0.08087689812172852,0.04191793208115235,1,1
3160,1984-04-10,14.773809523809524,1,1,0,1,"gold,oil,silver",96.04109415989673,4.5647761640401,0.0,0.02510747805970465,0.7578369439069997,-0.277287030059166,0.0,0.04066121708955697,0.01510747805970465,1,1
3161,1983-01-04,13.464285714285714,0,1,1,0,"gas,silver",,,,,1.6735876687613374,0.5149696267693871,0.0,0.14598800074524432,0.0853253338301629,1,1
3162,1983-06-14,13.920634920634921,1,1,0,0,"gold,silver",127.12155746773885,4.845143774102264,0.0,0.0708554750010638,1.2406795865300686,0.2156592831436723,0.0,0.10928321250159571,0.06085547500106381,1,1
3163,1984-01-18,14.53968253968254,1,1,0,1,"gold,oil,silver",95.52840394474843,4.559423626770301,0.0,0.0376615795459381,0.6769016076476658,-0.39022935245537715,0.0,0.059492369318907154,0.0276615795459381,1,1
3164,1982-11-11,13.313492063492063,1,1,1,1,"gas,gold,oil,silver",121.63855550431899,4.801053987568635,0.0,0.10341102631282172,1.6768892686654737,0.5169404512427116,0.0,0.15811653946923257,0.09341102631282172,1,1
3165,1983-02-18,13.595238095238095,1,1,0,0,"gold,silver",117.67433989172635,4.767920977683423,0.0,0.08830354825311706,1.2348366441482976,0.2109386893865371,0.0,0.1354553223796756,0.07830354825311707,1,1
3166,1984-03-14,14.698412698412698,1,1,1,1,"gas,gold,oil,silver",91.75147673492533,4.519083582008699,0.0,0.029150324301034064,0.7139511896388563,-0.3369406808296717,0.0,0.0467254864515511,0.019150324301034062,1,1
3167,1984-01-09,14.511904761904763,1,1,1,0,"gas,gold,silver",99.38708275708963,4.599022153076062,0.0,0.0391510492137963,0.7025966743994331,-0.35297227243882123,0.0,0.06172657382069445,0.029151049213796302,1,1
3168,1984-02-07,14.595238095238095,1,1,1,1,"gas,gold,oil,silver",96.6047896532508,4.570628322321098,0.0,0.03468264021022168,0.6983889030917468,-0.3589791636268674,0.0,0.05502396031533252,0.024682640210221683,1,1
3169,1983-10-18,14.277777777777779,1,1,1,1,"gas,gold,oil,silver",98.50653377218143,4.590122878690628,0.0,0.05170515070002974,0.9172754112575654,-0.08634751238825188,0.0,0.08055772605004462,0.04170515070002974,1,1
3170,1983-04-13,13.746031746031745,1,0,1,1,"gas,gold,oil",134.81140153079465,4.903876775990409,0.0,0.08021785577045824,,,,,0.07021785577045825,1,1
3171,1984-06-28,15.0,1,1,1,0,"gas,gold,silver",92.80381756238936,4.5304877764717775,0.0,0.012978939335716408,0.6901854061974046,-0.3707950128515366,0.0,0.022468409003574608,0.002978939335716407,1,1
3172,1983-03-17,13.670634920634921,1,1,1,0,"gas,gold,silver",133.27216324930166,4.892393377539897,0.0,0.08426070201178765,1.2818120575237735,0.24827474675600555,0.0,0.12939105301768147,0.07426070201178765,1,1
3173,1984-02-20,14.630952380952381,1,1,1,1,"gas,gold,oil,silver",98.62809983155233,4.591356209156799,0.0,0.03276760778011828,0.7715742556562336,-0.25932236339023956,0.0,0.05215141167017742,0.02276760778011828,1,1
3174,1983-09-09,14.170634920634921,1,0,0,1,"gold,oil",112.60896223716964,4.723921306118736,0.0,0.057450247990339966,,,,,0.047450247990339964,1,1
3175,1982-10-20,13.25,1,1,0,1,"gold,oil,silver",147.43534943150203,4.993389770755464,0.0,0.10681552841078333,0.997553385568546,-0.002449612283265401,0.0,0.163223292616175,0.09681552841078334,1,1
3176,1983-12-29,14.484126984126984,0,1,0,0,silver,,,,,0.690714772301342,-0.37002831568093575,0.0,0.06396077832248176,0.030640518881654505,1,1
3177,1983-10-21,14.28968253968254,1,1,1,1,"gas,gold,oil,silver",110.03564990414864,4.700804403324299,0.0,0.051066806556661945,0.865017405778007,-0.1450056499659949,0.0,0.07960020983499291,0.04106680655666194,1,1
3178,1982-11-24,13.34920634920635,1,1,1,0,"gas,gold,silver",130.078172825926,4.868135599159688,0.0,0.10149599388271832,1.181451414384354,0.1667436948224458,0.0,0.15524399082407747,0.09149599388271833,1,1
3179,1983-06-02,13.88888888888889,1,0,0,1,"gold,oil",125.53279556110414,4.832567043645906,0.0,0.07255772605004461,,,,,0.06255772605004462,1,1
3180,1982-12-08,13.38888888888889,1,1,1,1,"gas,gold,oil,silver",137.73542929751304,4.925334666013716,0.0,0.0993681800714923,1.240885970638546,0.21582561693917246,0.0,0.15205227010723846,0.0893681800714923,1,1
3181,1983-10-28,14.30952380952381,1,1,1,1,"gas,gold,oil,silver",114.56967529044779,4.741183155742906,0.0,0.050002899651048933,0.8009639385386579,-0.2219393534782221,0.0,0.0780043494765734,0.04000289965104893,1,1
3182,1983-05-11,13.825396825396826,1,1,0,0,"gold,silver",129.41517568475913,4.8630256525068845,0.0,0.07596222814800623,1.42605000189715,0.35490838582136525,0.0,0.11694334222200935,0.06596222814800623,1,1
3183,1983-10-05,14.242063492063492,1,1,1,0,"gas,gold,silver",108.73506451173151,4.6889143227139325,0.0,0.053620183130133156,0.9946680282141408,-0.005346237479535311,0.0,0.08343027469519973,0.043620183130133154,1,1
3184,1983-05-13,13.833333333333334,1,1,0,1,"gold,oil,silver",124.1676465343209,4.821632640671944,0.0,0.07553666538576102,1.5190920630108091,0.4181128294207857,0.0,0.11630499807864154,0.06553666538576103,1,1
3185,1984-04-11,14.777777777777779,1,1,0,0,"gold,silver",93.51989843935948,4.538174231185459,0.0,0.02489469667858206,0.7152822902669367,-0.33507800264355714,0.0,0.040342045017873085,0.014894696678582058,1,1
3186,1982-11-04,13.293650793650794,1,1,1,1,"gas,gold,oil,silver",149.17361897085195,5.005110855586522,0.0,0.10447493321843472,1.508749835942629,0.4112813846923184,0.0,0.1597123998276521,0.09447493321843473,1,1
3187,1982-10-22,13.257936507936508,1,1,1,1,"gas,gold,oil,silver",163.03528738179924,5.093966664381735,0.0,0.10638996564853813,1.4307637598339955,0.3582083994783695,0.0,0.1625849484728072,0.09638996564853813,1,1
3188,1984-03-12,14.69047619047619,1,1,1,0,"gas,gold,silver",89.07507590166847,4.489479563601202,0.0,0.029575887063279273,0.667924668481911,-0.4035798835383675,0.0,0.0473638305949189,0.01957588706327927,1,1
3189,1983-08-11,14.087301587301587,0,1,1,1,"gas,oil,silver",,,,,1.435764307495737,0.36169732588464326,0.0,0.09587798549087188,0.05191865699391458,1,1
3190,1983-11-02,14.321428571428571,0,1,1,0,"gas,silver",,,,,0.8116696055707352,-0.208661911313744,0.0,0.0770468332615217,0.039364555507681136,1,1
3191,1983-05-20,13.853174603174603,1,1,1,1,"gas,gold,oil,silver",120.35381215364806,4.790435839287438,0.0,0.07447275848014802,1.2739382853557903,0.2421131143406803,0.0,0.11470913772022204,0.06447275848014802,1,1
3192,1984-04-12,14.781746031746032,1,1,1,1,"gas,gold,oil,silver",92.03271243956429,4.522144083844275,0.0,0.02468191529745945,0.7300627389972295,-0.31462480470083853,0.0,0.04002287294618918,0.014681915297459453,1,1
3193,1983-11-07,14.333333333333334,1,1,0,1,"gold,oil,silver",103.68092870119357,4.641318189944187,0.0,0.048726211364313335,0.8339938209193506,-0.1815292856204404,0.0,0.07608931704647,0.03872621136431333,1,1
3194,1983-08-01,14.055555555555555,1,1,0,0,"gold,silver",129.82909158777986,4.866218905411535,0.0,0.06362090804289539,1.2535805910318936,0.2260039293551761,0.0,0.0984313620643431,0.05362090804289539,1,1
3195,1983-05-03,13.801587301587302,0,1,0,0,silver,,,,,1.3348008767158512,0.28878212470925874,0.0,0.11885837465211274,0.06723891643474182,1,1
3196,1983-12-15,14.444444444444445,1,1,1,1,"gas,gold,oil,silver",100.85242321283798,4.613658292002859,0.0,0.04276833269288051,0.7665543655093215,-0.2658496562326651,0.0,0.06715249903932076,0.03276833269288051,1,1
3197,1983-09-01,14.146825396825397,1,1,0,1,"gold,oil,silver",110.30408793956423,4.703240987581419,0.0,0.05872693627707558,1.0607345770272518,0.05896166530781852,0.0,0.09109040441561336,0.048726936277075576,1,1
3198,1983-08-16,14.09920634920635,1,1,1,1,"gas,gold,oil,silver",114.37521402116599,4.739484394817244,0.0,0.06128031285054679,1.1595265682588023,0.14801179099884848,0.0,0.09492046927582018,0.05128031285054679,1,1
3199,1983-10-07,14.25,1,0,0,1,"gold,oil",115.52193836026478,4.749460454438168,0.0,0.05319462036788795,,,,,0.043194620367887945,1,1
3200,1983-02-14,13.579365079365079,1,0,1,1,"gas,gold,oil",148.86627897769685,5.003048446464719,0.0,0.08915467377760747,,,,,0.07915467377760747,1,1
3201,1982-12-15,13.408730158730158,1,1,0,1,"gold,oil,silver",157.06836944986077,5.056681184759871,0.0,0.09830427316587931,1.2639829183498645,0.23426778166963652,0.0,0.15045640974881896,0.08830427316587931,1,1
3202,1983-05-10,13.821428571428571,1,1,1,0,"gas,gold,silver",121.93120073922937,4.803456957298878,0.0,0.07617500952912883,1.0769480485208405,0.07413115979709536,0.0,0.11726251429369325,0.06617500952912883,1,1
3203,1983-07-15,14.011904761904763,1,1,1,1,"gas,gold,oil,silver",112.45934022837231,4.72259173612421,0.0,0.065961503235244,1.318955263362667,0.27683995607329864,0.0,0.101942254852866,0.055961503235244,1,1
3204,1983-03-22,13.682539682539682,1,0,0,1,"gold,oil",129.14571308140398,4.8609413256607334,0.0,0.08362235786841986,,,,,0.07362235786841986,1,1
3205,1983-09-06,14.158730158730158,1,1,1,1,"gas,gold,oil,silver",119.29557512155675,4.78160423806862,0.0,0.05808859213370776,0.9592308762768047,-0.04162348617389132,0.0,0.09013288820056164,0.04808859213370776,1,1
3206,1983-10-25,14.297619047619047,1,1,1,0,"gas,gold,silver",109.69798822893561,4.697731028270142,0.0,0.05064124379441675,0.8764399629350846,-0.1318870733329638,0.0,0.07896186569162511,0.04064124379441675,1,1
3207,1984-02-13,14.61111111111111,1,1,0,1,"gold,oil,silver",99.91062091879115,4.60427599550683,0.0,0.03383151468573128,0.757194263881206,-0.27813543510988636,0.0,0.053747272028596915,0.02383151468573128,1,1
3208,1983-11-09,14.341269841269842,1,1,1,1,"gas,gold,oil,silver",111.39326586492332,4.713066875620434,0.0,0.04830064860206814,0.8597521257595687,-0.15111115714060683,0.0,0.07545097290310221,0.03830064860206814,1,1
3209,1984-05-09,14.857142857142858,1,1,0,1,"gold,oil,silver",93.21870688055891,4.534948419153026,0.0,0.02063906905613004,0.699609298093586,-0.3572332453405518,0.0,0.03395860358419506,0.010639069056130039,1,1
3210,1983-11-17,14.365079365079366,1,1,1,0,"gas,gold,silver",110.69467669687894,4.70677575090594,0.0,0.04702396031533253,0.8509141765859933,-0.1614440055696872,0.0,0.07353594047299879,0.037023960315332526,1,1
3211,1983-03-24,13.69047619047619,1,1,1,1,"gas,gold,oil,silver",133.39422230676934,4.893308821499865,0.0,0.08319679510617466,1.3596662683988443,0.30723927875148865,0.0,0.12779519265926198,0.07319679510617466,1,1
3212,1983-08-23,14.119047619047619,0,1,1,0,"gas,silver",,,,,1.2747533698984408,0.24275272452558266,0.0,0.09332460891740067,0.050216405944933776,1,1
3213,1982-11-23,13.345238095238095,0,1,0,1,"oil,silver",,,,,1.2918437617227225,0.2560704705889023,0.0,0.15556316289576136,0.09170877526384091,1,1
3214,1983-10-10,14.253968253968255,1,1,1,1,"gas,gold,oil,silver",106.0923871749145,4.664310291631115,0.0,0.05298183898676535,0.9482177085743343,-0.05317115269786324,0.0,0.08247275848014803,0.04298183898676535,1,1
3215,1984-07-11,15.035714285714286,1,1,0,0,"gold,silver",93.35714868579102,4.536432446442836,0.0,0.011063906905613007,0.6881405525228156,-0.37376217045587073,0.0,0.01959586035841951,0.0010639069056130072,1,1
3216,1983-12-21,14.46031746031746,1,1,1,1,"gas,gold,oil,silver",100.24736358552317,4.607640767442098,0.0,0.041917207168390105,0.7707349492406743,-0.26041073982700785,0.0,0.06587581075258515,0.0319172071683901,1,1
3217,1982-10-19,13.246031746031745,1,1,1,0,"gas,gold,silver",147.993662546386,4.9971694522147585,0.0,0.10702830979190593,1.3833913769575628,0.3245380039406637,0.0,0.1635424646878589,0.09702830979190594,1,1
3218,1983-08-02,14.05952380952381,1,1,1,1,"gas,gold,oil,silver",127.76771949267479,4.85021392390888,0.0,0.06340812666177278,1.4535277669188202,0.37399354432164467,0.0,0.09811218999265918,0.05340812666177279,1,1
3219,1982-12-07,13.384920634920634,1,1,0,1,"gold,oil,silver",155.86737377572985,5.049005477547378,0.0,0.0995809614526149,1.4879400699468728,0.39739266002647927,0.0,0.15237144217892234,0.0895809614526149,1,1
3220,1983-12-20,14.456349206349206,1,1,0,1,"gold,oil,silver",101.01327677201054,4.615251961390269,0.0,0.04212998854951271,0.7526788371484757,-0.2841166532549713,0.0,0.06619498282426907,0.03212998854951271,1,1
3221,1982-11-22,13.341269841269842,1,1,1,1,"gas,gold,oil,silver",122.3808476138072,4.807137884091527,0.0,0.10192155664496351,1.385268590395417,0.3258940489210154,0.0,0.15588233496744527,0.09192155664496351,1,1
3222,1983-12-06,14.416666666666666,1,1,1,1,"gas,gold,oil,silver",104.35312466714488,4.647780577177864,0.0,0.04425780236073872,0.8858600574272163,-0.12119628958001694,0.0,0.06938670354110808,0.03425780236073872,1,1
3223,1982-10-26,13.265873015873016,1,1,0,0,"gold,silver",140.2948840533646,4.943746522105475,0.0,0.10596440288629293,1.0924302413007552,0.08840479359267162,0.0,0.1619466043294394,0.09596440288629293,1,1
3224,1983-12-16,14.448412698412698,1,1,1,1,"gas,gold,oil,silver",109.84078590391553,4.699031916422425,0.0,0.04255555131175792,0.8037526028339612,-0.21846376507292464,0.0,0.06683332696763687,0.03255555131175792,1,1
3225,1983-09-30,14.23015873015873,1,1,1,1,"gas,gold,oil,silver",115.17040306975069,4.746412797455457,0.0,0.05425852727350095,0.9573226333982273,-0.04361481435702958,0.0,0.08438779091025143,0.04425852727350095,1,1
3226,1987-07-20,18.16269841269841,1,1,1,1,"gas,gold,oil,silver",136.35263060342876,4.915244402126603,0.0,0.0523807994841174,0.9792552448287154,-0.020962950485550545,0.0,0.0815711992261761,0.042380799484117396,1,1
3227,1987-09-07,18.3015873015873,1,1,1,1,"gas,gold,oil,silver",158.21898730066053,5.063980068995472,0.0,0.045383969380607465,1.1945351313565653,0.17775709828180383,0.0,0.07107595407091119,0.03538396938060746,1,1
3228,1987-01-08,17.61904761904762,1,0,0,0,gold,128.36886593812454,4.854907884736122,0.0,0.07976839160357063,,,,,0.06976839160357064,1,1
3229,1988-01-05,18.642857142857142,1,1,1,1,"gas,gold,oil,silver",167.0767621636778,5.118453360483083,0.0,0.028191758269125865,1.2140120503956255,0.19393061877883755,0.0,0.045287637403688796,0.018191758269125866,1,1
3230,1987-06-02,18.02777777777778,1,1,1,1,"gas,gold,oil,silver",137.5010650854465,4.9236316631526,0.0,0.05917772015609849,0.86171151463782,-0.1488347341265895,0.0,0.09176658023414774,0.04917772015609849,1,1
3231,1986-09-23,17.313492063492063,1,1,1,1,"gas,gold,oil,silver",139.90696982026853,4.940977700446675,0.0,0.09516141783129252,1.3798679863258048,0.3219878325104544,0.0,0.14574212674693876,0.08516141783129252,1,1
3232,1986-08-26,17.234126984126984,1,1,1,1,"gas,gold,oil,silver",134.7362448121555,4.903319125262558,0.0,0.09915960646186962,0.8517589644564336,-0.16045169774571671,0.0,0.15173940969280444,0.08915960646186963,1,1
3233,1986-09-03,17.25793650793651,1,1,1,1,"gas,gold,oil,silver",122.90707369342464,4.8114285714122165,0.0,0.0979601498726965,1.3930240915591812,0.3314769893783255,0.0,0.14994022480904473,0.0879601498726965,1,1
3234,1987-09-02,18.28968253968254,1,1,1,1,"gas,gold,oil,silver",161.32109536548805,5.083396759998778,0.0,0.04598369767519403,1.2708545798798037,0.23968957171961008,0.0,0.07197554651279103,0.03598369767519403,1,1
3235,1986-02-12,16.682539682539684,1,1,1,0,"gas,gold,silver",131.53225099554763,4.87925207626679,0.0,0.12694701744438056,1.1702714666611749,0.15723574468386972,0.0,0.19342052616657082,0.11694701744438056,1,1
3236,1986-06-18,17.03968253968254,1,1,1,0,"gas,gold,silver",116.98724770641377,4.762064934895207,0.0,0.10895516860678355,1.3808494577253851,0.3226988588728547,0.0,0.1664327529101753,0.09895516860678355,1,1
3237,1987-12-11,18.575396825396826,1,1,1,0,"gas,gold,silver",159.19532417311265,5.070131902207048,0.0,0.03159021860511642,1.2640991259062344,0.23435971504396322,0.0,0.050385327907674624,0.021590218605116417,1,1
3238,1986-08-25,17.23015873015873,1,1,1,1,"gas,gold,oil,silver",121.08445625812917,4.796488287722452,0.0,0.09935951589339848,1.1877472048467268,0.1720584077642773,0.0,0.15203927384009772,0.08935951589339848,1,1
3239,1987-07-27,18.182539682539684,1,0,1,0,"gas,gold",147.19345055520876,4.9917477117941,0.0,0.05138125232647312,,,,,0.04138125232647312,1,1
3240,1986-04-30,16.900793650793652,1,1,1,1,"gas,gold,oil,silver",158.80549627186454,5.06768015949786,0.0,0.11595199871029349,1.6063085015822471,0.473938690216676,0.0,0.17692799806544024,0.1059519987102935,1,1
3241,1987-11-25,18.52777777777778,1,1,1,1,"gas,gold,oil,silver",158.32910763185876,5.064675826369491,0.0,0.033989131783462675,1.2921634132960604,0.25631787824168184,0.0,0.05398369767519401,0.023989131783462674,1,1
3242,1986-02-27,16.726190476190474,1,1,0,1,"gold,oil,silver",154.81643290748312,5.042240111254601,0.0,0.12474801369756315,1.458591087424112,0.37747096118604184,0.0,0.19012202054634472,0.11474801369756316,1,1
3243,1987-04-06,17.865079365079364,1,0,0,1,"gold,oil",128.2152728082703,4.853710670060652,0.0,0.06737400684878157,,,,,0.05737400684878157,1,1
3244,1986-03-10,16.753968253968253,1,1,1,1,"gas,gold,oil,silver",130.26290847836285,4.869554781122959,0.0,0.12334864767686116,1.6351458293286167,0.491731992621743,0.0,0.18802297151529174,0.11334864767686116,1,1
3245,1987-03-02,17.765873015873016,1,1,1,0,"gas,gold,silver",136.47773141548618,4.91616146150298,0.0,0.07237174263700297,1.2132803505281196,0.19332772487994773,0.0,0.11155761395550447,0.06237174263700297,1,1
3246,1987-03-09,17.785714285714285,1,1,0,0,"gold,silver",137.46116728817128,4.923341457496275,0.0,0.07137219547935868,1.0714419299298485,0.0690053393437528,0.0,0.11005829321903803,0.06137219547935868,1,1
3247,1986-03-28,16.80952380952381,1,0,1,0,"gas,gold",138.07552702692107,4.927800832741191,0.0,0.12054991563545718,,,,,0.11054991563545719,1,1
3248,1986-06-19,17.043650793650794,1,1,1,1,"gas,gold,oil,silver",111.70722607274537,4.715881395770962,0.0,0.10875525917525469,1.3772029718499135,0.3200546103726666,0.0,0.16613288876288204,0.0987552591752547,1,1
3249,1986-02-21,16.71031746031746,1,1,1,0,"gas,gold,silver",148.5524171391279,5.0009378733287635,0.0,0.12554765142367857,1.7362895718484586,0.55175040638808,0.0,0.19132147713551786,0.11554765142367858,1,1
3250,1986-07-30,17.158730158730158,1,1,1,1,"gas,gold,oil,silver",127.00350315907832,4.844214670007912,0.0,0.10295788566091789,1.136257148849133,0.12773965810615823,0.0,0.15743682849137683,0.0929578856609179,1,1
3251,1986-06-06,17.00793650793651,1,1,0,1,"gold,oil,silver",110.67458033268248,4.706594186721993,0.0,0.11055444405901439,1.2574874608929554,0.2291156514851476,0.0,0.1688316660885216,0.1005544440590144,1,1
